sheet,source_row,header_row,article,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_raw,qty_min,qty_max,color_tier,currency,price,date_raw,remark,block_note
CENTER PRICE USD for internal,610,14,256530,PA VOILE TRILOBAL,100% PA,153 - 158 cm.,148 - 153 cm.,38 - 43 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,610,14,256530,PA VOILE TRILOBAL,100% PA,153 - 158 cm.,148 - 153 cm.,38 - 43 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,610,14,256530,PA VOILE TRILOBAL,100% PA,153 - 158 cm.,148 - 153 cm.,38 - 43 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,612,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,612,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,612,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,612,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,613,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,613,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,1.83,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,613,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,613,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,614,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,614,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,1.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,614,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,40,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,614,14,256575,PES VOILE LIGHT,100% PES,170 - 175 cm.,165 - 170 cm.,23 - 28 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,616,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,616,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,3.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,616,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,70,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,616,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,617,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,2.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,617,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,617,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,617,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,618,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,618,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,618,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,57,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,618,14,256634,PA VOILE MATT,100% PA,158 - 163 cm.,153 - 158 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,70,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,621,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,1.9,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,621,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m",200-600,200,600,All_colors,USD,2.6,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,622,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m","601-2,000",601,2000,PFE/PFD,USD,1.7,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,622,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,2.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,623,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m","2,001-5,000",2001,5000,PFE/PFD,USD,1.55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,623,14,255554,PA INVISIBLE ELASTIC,"77% PA, 23% ELASTANE",150 - 160 cm.,145 - 155 cm.,24 - 28 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,2.1,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,624,14,255612,MOLDABLE TULLE,100% PES,130 - 140 cm.,125 - 135 cm.,45 - 50 g/m2,"3,000m",200-600,200,600,All_colors,USD,2.40,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,625,14,255612,MOLDABLE TULLE,100% PES,130 - 140 cm.,125 - 135 cm.,45 - 50 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,2.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,626,14,255612,MOLDABLE TULLE,100% PES,130 - 140 cm.,125 - 135 cm.,45 - 50 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,1.85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,628,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m",200-600m.,200,600,PFE/PFD,USD,2.55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,628,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m",200-600m.,200,600,All_colors,USD,3.2,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,629,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m","601-2,000m.",601,2000,PFE/PFD,USD,2.2,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,629,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m","601-2,000m.",601,2000,All_colors,USD,2.8,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,630,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,630,14,255602,Elastic tulle Wider (254804),"86% PA, 14% Elastane",155 - 160 cm.,150 - 155 cm.,45 - 50 g/m2,"3,000m","2,001-5,000m.",2001,5000,All_colors,USD,2.6,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,632,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m",200-600m.,200,600,PFE/PFD,USD,2.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,632,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m",200-600m.,200,600,All_colors,USD,3.4,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,633,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m","601-2,000m.",601,2000,PFE/PFD,USD,2.4,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,633,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m","601-2,000m.",601,2000,All_colors,USD,3.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,634,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m","2,001-5,000m.",2001,5000,PFE/PFD,USD,2.2,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,634,14,255603,Elastic Tulle Pascal Wider(254824),"70% PA, 30% Elastane",155 - 160 cm.,150 - 155 cm.,50 - 55 g/m2,"3,000m","2,001-5,000m.",2001,5000,All_colors,USD,2.8,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,636,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,4.85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,636,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m",200-600,200,600,All_colors,USD,6.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,637,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m","601-2,000",601,2000,PFE/PFD,USD,4.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,637,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,5.4,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,638,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m","2,001-5,000",2001,5000,PFE/PFD,USD,3.9,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,638,14,255628,ASTER,"73% PES, 27% ELASTANE",158 - 168 cm.,153 - 163 cm.,164 - 182 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,5.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,640,14,255644,DAHLIA,"96% PA, 4% ELASTANE",163 - 173 cm.,158 - 168 cm.,66 - 74 g/m2,"3,000m",500m or above,500,,PFE/PFD,USD,2.8,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,640,14,255644,DAHLIA,"96% PA, 4% ELASTANE",163 - 173 cm.,158 - 168 cm.,66 - 74 g/m2,"3,000m",500m or above,500,,All_colors,USD,3.85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,644,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,7.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,644,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m",200-600,200,600,All_colors,USD,8.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,645,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,6.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,645,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,7.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,646,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,6.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,646,14,255545AA,ROSEMARY,"70% PA, 30% ELASTANE",142 - 152 cm.,137 - 147 cm.,190 - 210 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,7.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,648,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,7.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,648,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m",200-600,200,600,All_colors,USD,8.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,649,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,6.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,649,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,7.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,650,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,6.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,650,14,255545BA,BEGONIA,"70% PA, 30% ELASTANE",140 - 150 cm.,135 - 145 cm.,210 - 230 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,7.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,652,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,7.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,652,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m",200-600,200,600,All_colors,USD,8.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,653,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,7.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,653,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,8.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,654,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,6.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,654,14,255635,ACACIA,"67% PA, 33% ELASTANE",150 - 160 cm.,145 - 155 cm.,210 - 230 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,7.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,656,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,6.9,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,656,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m",200-600,200,600,All_colors,USD,9.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,657,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m","601-2,000",601,2000,PFE/PFD,USD,6.4,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,657,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,7.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,658,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m","2,001-5,000",2001,5000,PFE/PFD,USD,6.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,658,14,255624,SANDY,"58% PA, 42% ELASTANE",192 - 204 cm.,190 - 200 cm.,180 - 200 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,7.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,660,14,255610,MYLA 01,"91% PA, 9% Metallised PES ( LUREX )",145 - 155 cm.,140 - 150 cm.,48 - 53 g/m2,"3,000m",200-600m,200,600,All_colors,USD,2.7,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,661,14,255610,MYLA 01,"91% PA, 9% Metallised PES ( LUREX )",145 - 155 cm.,140 - 150 cm.,48 - 53 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,1.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,661,14,255610,MYLA 01,"91% PA, 9% Metallised PES ( LUREX )",145 - 155 cm.,140 - 150 cm.,48 - 53 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,2.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,662,14,255610,MYLA 01,"91% PA, 9% Metallised PES ( LUREX )",145 - 155 cm.,140 - 150 cm.,48 - 53 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,1.8,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,662,14,255610,MYLA 01,"91% PA, 9% Metallised PES ( LUREX )",145 - 155 cm.,140 - 150 cm.,48 - 53 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,2.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,664,14,255621,MYLA 03,"80% PA, 20% Metallised PES ( LUREX )",148 - 158 cm.,143 - 153 cm.,45 - 50 g/m2,"3,000m",200-600m,200,600,All_colors,USD,3.4,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,665,14,255621,MYLA 03,"80% PA, 20% Metallised PES ( LUREX )",148 - 158 cm.,143 - 153 cm.,45 - 50 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,2.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,665,14,255621,MYLA 03,"80% PA, 20% Metallised PES ( LUREX )",148 - 158 cm.,143 - 153 cm.,45 - 50 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,3,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,666,14,255621,MYLA 03,"80% PA, 20% Metallised PES ( LUREX )",148 - 158 cm.,143 - 153 cm.,45 - 50 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,2.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,666,14,255621,MYLA 03,"80% PA, 20% Metallised PES ( LUREX )",148 - 158 cm.,143 - 153 cm.,45 - 50 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,2.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,668,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m",200-600m,200,600,PFE/PFD,USD,1.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,668,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m",200-600m,200,600,All_colors,USD,1.55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,669,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,1,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,669,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,1.25,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,670,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,0.9,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,670,14,255654,SALONI,100% PES,150 - 160 cm.,145 - 155 cm.,61 - 69 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,1.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,672,14,255633,MOLDABLE TULLE 02,100% PES,153-163,148-158,55-60 g/m2,"3,000m",200-600,200,600,All_colors,USD,2.55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,673,14,255633,MOLDABLE TULLE 02,100% PES,153-163,148-158,55-60 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,2.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,674,14,255633,MOLDABLE TULLE 02,100% PES,153-163,148-158,55-60 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,2.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,677,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m",200-600m,200,600,PFE/PFD,USD,2.8,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,677,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m",200-600m,200,600,All_colors,USD,3.6,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,678,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m","601-2,000m",601,2000,PFE/PFD,USD,2.55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,678,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m","601-2,000m",601,2000,All_colors,USD,3.2,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,679,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m","2,001-5,000m",2001,5000,PFE/PFD,USD,2.3,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,679,14,255643AA/15,PENNY/15,"80% PES, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,114 - 126 g/m2,"3,000m","2,001-5,000m",2001,5000,All_colors,USD,3.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,681,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,2.1,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,681,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m",200-600,200,600,All_colors,USD,2.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,682,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m","601-2,000",601,2000,PFE/PFD,USD,2,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,682,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m","601-2,000",601,2000,All_colors,USD,2.5,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,683,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m","2,001-5,000",2001,5000,PFE/PFD,USD,1.85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,683,14,255604,RACE 01,"84% PES, 16% ELASTANE",143 - 153 cm.,138 - 148 cm.,61 - 69 g/m2,"3,000m","2,001-5,000",2001,5000,All_colors,USD,2.35,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,685,14,255605,RACE 02,"82% PES, 18% ELASTANE",143 - 153 cm.,138-148,55-60 g/m2,"3,000m",200-600,200,600,PFE/PFD,USD,2.35,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,685,14,255605,RACE 02,"82% PES, 18% ELASTANE",143 - 153 cm.,138-148,55-60 g/m2,"3,000m",200-600,200,600,All_colors,USD,2.85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,686,14,255605,RACE 02,"82% PES, 18% ELASTANE",143 - 153 cm.,138-148,55-60 g/m2,"3,000m","601-2,000",601,2000,PFE/PFD,USD,2.1,,,DATE : 4th Mar 2020
