price_id,customer,article,article_variant,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_min,qty_max,qty_unit,color_tier,price_usd,price_thb,terms,valid_from,valid_to,quote_ref,source_sheet,source_row,notes
487,CENTER,255260,,easyShape  (Super Soft),"65% PA, 35% ELASTANE",152-162cm,148 - 158 cm.,143-158g/m2,"3,000m.",100,499,M,All_colors,7.16666666666667,215,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,351,
488,CENTER,255260,,easyShape  (Super Soft),"65% PA, 35% ELASTANE",152-162cm,148 - 158 cm.,143-158g/m2,"3,000m.",500,1499,M,PFE/PFD,5.66666666666667,170,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,352,
489,CENTER,255260,,easyShape  (Super Soft),"65% PA, 35% ELASTANE",152-162cm,148 - 158 cm.,143-158g/m2,"3,000m.",500,1499,M,All_colors,6.33333333333333,190,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,352,
490,CENTER,255260,,easyShape  (Super Soft),"65% PA, 35% ELASTANE",152-162cm,148 - 158 cm.,143-158g/m2,"3,000m.",1500,,M,PFE/PFD,5.33333333333333,160,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,353,
491,CENTER,255260,,easyShape  (Super Soft),"65% PA, 35% ELASTANE",152-162cm,148 - 158 cm.,143-158g/m2,"3,000m.",1500,,M,All_colors,6,180,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,353,
492,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",100,499,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,355,
493,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",100,499,M,All_colors,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,355,
494,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",500,1499,M,PFE/PFD,3.5,105,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,356,
495,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",500,1499,M,All_colors,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,356,
496,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",1500,,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,357,
497,CENTER,255268,,FIONA,"75% PA, 25% ELASTANE",148 - 158 cm.,143 - 153 cm.,68 - 75 g/m2,"3,000m.",1500,,M,All_colors,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,357,
498,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",200,600,M,PFE/PFD,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,359,
499,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",200,600,M,All_colors,4.83333333333333,145,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,359,
500,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,360,
501,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",601,2000,M,All_colors,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,360,
502,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,361,
503,CENTER,255271,,ELASTIC TULLE POINT,"75% PA, 25% ELASTANE",150 - 155 cm.,145 - 150 cm.,52 - 57 g/m2,"3,000m.",2001,5000,M,All_colors,4.33333333333333,130,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,361,
504,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",200,600,M,PFE/PFD,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,363,
505,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",200,600,M,All_colors,2.66666666666667,80,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,363,
506,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.73333333333333,52,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,364,
507,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",601,2000,M,All_colors,2.2,66,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,364,
508,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.66666666666667,50,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,365,
509,CENTER,255288,,ICE NET TATOO,100% PA,145-155cm,140 - 150 cm.,9-13 g/m2,"3,000m.",2001,5000,M,All_colors,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,365,
510,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",200,600,M,PFE/PFD,3.76666666666667,113,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,367,
511,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",200,600,M,All_colors,4.33333333333333,130,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,367,
512,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.36666666666667,101,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,368,
513,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",601,2000,M,All_colors,3.9,117,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,368,
514,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.3,99,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,369,
515,CENTER,255273,,ELASTIC TULLE POINT,"80% PA, 20% ELASTANE",150 - 155 cm.,145 - 150 cm.,60 - 65 g/m2,"3,000m.",2001,5000,M,All_colors,3.8,114,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,369,
516,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",50,99,M,PFE/PFD,8.33333333333333,250,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,371,
517,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",50,99,M,All_colors,9.33333333333333,280,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,371,
518,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",100,299,M,PFE/PFD,8.16666666666667,245,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,372,
519,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",100,299,M,All_colors,9.16666666666667,275,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,372,
520,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",300,1499,M,PFE/PFD,7,210,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,373,
521,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",300,1499,M,All_colors,8,240,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,373,
522,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",1500,,M,PFE/PFD,6.66666666666667,200,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,374,
523,CENTER,255290,,easyShape,"83% PA, 17% ELASTANE",190-200cm,185 - 195 cm.,190-210g/m2,"3,000m.",1500,,M,All_colors,7.66666666666667,230,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,374,
524,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",200,600,M,PFE/PFD,5,150,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,376,
525,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",200,600,M,All_colors,6,180,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,376,
526,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",601,2000,M,PFE/PFD,4.66666666666667,140,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,377,
527,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",601,2000,M,All_colors,5.66666666666667,170,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,377,
528,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",2001,5000,M,PFE/PFD,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,378,
529,CENTER,255295,,HELINA,"70%PA, 30% ELASTANE",165-175cm,160 - 170 cm.,80-90g/m2,"3,000m.",2001,5000,M,All_colors,5.5,165,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,378,
530,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",200,600,M,PFE/PFD,2.33333333333333,70,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,380,
531,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",200,600,M,All_colors,2.9,87,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,380,
532,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",601,2000,M,PFE/PFD,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,381,
533,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",601,2000,M,All_colors,2.5,75,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,381,
534,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.93333333333333,58,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,382,
535,CENTER,255305,,PES PIQUET,100% PES,150-160cm,145 - 155 cm.,33-37g/m2,"3,000m.",2001,5000,M,All_colors,2.33333333333333,70,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,382,
536,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",200,600,M,PFE/PFD,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,384,
537,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",200,600,M,All_colors,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,384,
538,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",601,2000,M,PFE/PFD,2.83333333333333,85,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,385,
539,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",601,2000,M,All_colors,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,385,
540,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",2001,5000,M,PFE/PFD,2.76666666666667,83,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,386,
541,CENTER,255307,,PES TULLE SALOME,100%PES,153-163cm,148 - 158 cm.,33-37g/m2,"3,000m.",2001,5000,M,All_colors,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,386,
542,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",200,600,M,PFE/PFD,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,388,
543,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",200,600,M,All_colors,4.66666666666667,140,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,388,
544,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,389,
545,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",601,2000,M,All_colors,4.33333333333333,130,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,389,
546,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.5,105,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,390,
547,CENTER,255310,,SANDRA,"85% PA, 15% ELASTANE",145 - 155 cm.,140 - 150 cm.,69 - 77 g/m2,"3,000m.",2001,5000,M,All_colors,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,390,
548,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",200,600,M,PFE/PFD,1.5,45,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,392,
549,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",200,600,M,All_colors,2,60,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,392,
550,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,PFE/PFD,1.33333333333333,40,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,393,
551,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",601,2000,M,All_colors,1.66666666666667,50,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,393,
552,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,PFE/PFD,1.16666666666667,35,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,394,
553,CENTER,255314,,PES INVISIBLE TULLE MONO,100% PES,153 - 163 cm.,148 - 158 cm.,18 - 23 g/m2,"3,000m.",2001,5000,M,All_colors,1.5,45,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,394,
554,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",200,600,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,396,
555,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",200,600,M,All_colors,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,396,
556,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.5,105,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,397,
557,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",601,2000,M,All_colors,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,397,
558,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,398,
559,CENTER,255315,,Cleo,"80% PES, 20% ELASTANE",148 - 158 cm.,143 - 153 cm.,62 - 68 g/m2,"3,000m.",2001,5000,M,All_colors,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,398,
560,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",400,,M,PFE/PFD,8.83333333333333,265,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,400,
561,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",400,,M,All_colors,10.6666666666667,320,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,400,
562,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",1001,2000,M,PFE/PFD,8.16666666666667,245,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,401,
563,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",1001,2000,M,All_colors,10.3333333333333,310,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,401,
564,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",2001,3000,M,PFE/PFD,7.83333333333333,235,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,402,
565,CENTER,255323,,ALICIA,"70% PA, 30% ELASTANE",158 - 168 cm.,153 - 158 cm.,256 - 284 g/m2,"3,000m.",2001,3000,M,All_colors,10,300,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,402,
566,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",200,600,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,404,
567,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",200,600,M,All_colors,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,404,
568,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,405,
569,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",601,2000,M,All_colors,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,405,
570,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3,90,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,406,
571,CENTER,255326,,PATRICIA,"92% PES, 8% ELASTANE",147 - 157 cm.,142 - 152 cm.,97 - 108 g/m2,"3,000m.",2001,5000,M,All_colors,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,406,
572,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",200,600,M,PFE/PFD,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,408,
573,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",200,600,M,All_colors,4.33333333333333,130,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,408,
574,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,409,
575,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",601,2000,M,All_colors,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,409,
576,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,410,
577,CENTER,255327,,WINONA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,69 - 77 g/m2,"3,000m.",2001,5000,M,All_colors,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,410,
578,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",200,600,M,PFE/PFD,4.16666666666667,125,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,412,
579,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",200,600,M,All_colors,5.16666666666667,155,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,412,
580,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",601,2000,M,PFE/PFD,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,413,
581,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",601,2000,M,All_colors,5,150,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,413,
582,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,414,
583,CENTER,255330,,MIRACLE,"96% PA, 4% ELASTANE",148 - 158 cm.,143 - 153 cm.,100 - 110 g/m2,"3,000m.",2001,5000,M,All_colors,4.66666666666667,140,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,414,
584,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",200,600,M,PFE/PFD,5,150,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,416,
585,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",200,600,M,All_colors,6,180,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,416,
586,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",601,2000,M,PFE/PFD,4.66666666666667,140,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,417,
587,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",601,2000,M,All_colors,5.66666666666667,170,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,417,
588,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",2001,5000,M,PFE/PFD,4.5,135,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,418,
589,CENTER,255331,,MIRANDA,"92% PA, 8% ELASTANE",158 - 168 cm.,153 - 158 cm.,118 - 132 g/m2,"3,000m.",2001,5000,M,All_colors,5.5,165,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,418,
590,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",200,600,M,PFE/PFD,3.66666666666667,110,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,420,
591,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",200,600,M,All_colors,4.33333333333333,130,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,420,
592,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",601,2000,M,PFE/PFD,3.33333333333333,100,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,421,
593,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",601,2000,M,All_colors,4,120,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,421,
594,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",2001,5000,M,PFE/PFD,3.16666666666667,95,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,422,
595,CENTER,255332,,CLAUDIA,"80% PA, 20% ELASTANE",140 - 150 cm.,135 - 145 cm.,67 - 74 g/m2,"3,000m.",2001,5000,M,All_colors,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,422,
596,CENTER,255341,,TRINITY,"82% PA, 18% ELASTANE",165 - 175 cm,160 - 170 cm.,60 - 65 g/m2,"3,000m.",200,600,M,PFE/PFD,3.83333333333333,115,FOB Bangkok,,,Center price sheet,CENTER PRICE USD for internal,424,
